chr1,x1,y1,chr2,x2,y2,color,in_intersect_1,in_intersect_2
X,64800000,64825000,X,65200000,65225000,"0,255,255",False,False
X,67725000,67750000,X,67925000,67950000,"0,255,255",False,False
X,16875000,16900000,X,17050000,17075000,"0,255,255",False,False
X,47050000,47075000,X,47375000,47400000,"0,255,255",True,False
X,38600000,38625000,X,39000000,39025000,"0,255,255",False,False
X,77150000,77175000,X,77350000,77375000,"0,255,255",True,False
X,56825000,56850000,X,57000000,57025000,"0,255,255",False,False
X,67400000,67425000,X,67675000,67700000,"0,255,255",False,False
X,47700000,47725000,X,47875000,47900000,"0,255,255",False,False
X,18400000,18425000,X,19350000,19375000,"0,255,255",False,False
X,77800000,77825000,X,78325000,78350000,"0,255,255",False,False
X,130975000,131000000,X,131325000,131350000,"0,255,255",False,False
X,149925000,149950000,X,150225000,150250000,"0,255,255",False,False
X,150900000,150925000,X,151975000,152000000,"0,255,255",False,False
X,150325000,150350000,X,150825000,150850000,"0,255,255",False,False
X,130975000,131000000,X,131750000,131775000,"0,255,255",False,False
X,13525000,13550000,X,14050000,14075000,"0,255,255",False,False
X,122750000,122775000,X,123175000,123200000,"0,255,255",False,False
X,56300000,56325000,X,56750000,56775000,"0,255,255",False,False
X,20525000,20550000,X,21750000,21775000,"0,255,255",False,False
X,10150000,10175000,X,11150000,11175000,"0,255,255",False,False
X,139900000,139925000,X,140350000,140375000,"0,255,255",False,False
X,41650000,41675000,X,43400000,43425000,"0,255,255",False,False
X,57600000,57625000,X,57925000,57950000,"0,255,255",False,False
X,68025000,68050000,X,68500000,68525000,"0,255,255",False,False
X,12950000,12975000,X,13475000,13500000,"0,255,255",False,False
2,99265000,99270000,2,99450000,99455000,"0,255,255",False,False
2,235450000,235460000,2,236030000,236040000,"0,255,255",False,False
2,29180000,29190000,2,29420000,29430000,"0,255,255",False,False
2,114020000,114030000,2,114120000,114130000,"0,255,255",False,False
2,42090000,42100000,2,42310000,42320000,"0,255,255",False,False
2,219150000,219160000,2,219250000,219260000,"0,255,255",True,False
2,197030000,197040000,2,197100000,197110000,"0,255,255",False,False
2,85640000,85650000,2,85780000,85790000,"0,255,255",False,False
2,69950000,69960000,2,70030000,70040000,"0,255,255",False,False
2,192430000,192440000,2,192540000,192550000,"0,255,255",False,False
2,86050000,86060000,2,86300000,86310000,"0,255,255",False,False
2,11830000,11840000,2,11920000,11930000,"0,255,255",False,False
2,25200000,25210000,2,25350000,25360000,"0,255,255",False,False
2,66660000,66670000,2,66800000,66810000,"0,255,255",True,False
2,136670000,136680000,2,137140000,137150000,"0,255,255",False,False
2,16790000,16800000,2,16930000,16940000,"0,255,255",False,False
2,200850000,200860000,2,201330000,201340000,"0,255,255",False,False
2,61020000,61030000,2,61220000,61230000,"0,255,255",False,False
2,207840000,207850000,2,208330000,208340000,"0,255,255",False,False
2,105730000,105740000,2,105840000,105850000,"0,255,255",False,False
2,105980000,105990000,2,106140000,106150000,"0,255,255",False,False
2,177000000,177010000,2,177490000,177500000,"0,255,255",False,False
2,176980000,176990000,2,177500000,177510000,"0,255,255",False,False
2,217370000,217380000,2,217520000,217530000,"0,255,255",False,False
2,113500000,113510000,2,113690000,113700000,"0,255,255",False,False
2,102860000,102870000,2,103050000,103060000,"0,255,255",False,False
2,62140000,62150000,2,62630000,62640000,"0,255,255",False,False
2,207660000,207670000,2,208330000,208340000,"0,255,255",False,False
2,153040000,153050000,2,153490000,153500000,"0,255,255",False,False
2,45200000,45210000,2,45720000,45730000,"0,255,255",False,False
2,48330000,48340000,2,48640000,48650000,"0,255,255",False,False
2,11610000,11620000,2,11720000,11730000,"0,255,255",False,False
2,16080000,16090000,2,16670000,16680000,"0,255,255",False,False
2,62680000,62690000,2,63000000,63010000,"0,255,255",False,False
2,210840000,210850000,2,211040000,211050000,"0,255,255",False,False
2,121450000,121460000,2,121820000,121830000,"0,255,255",False,False
2,135760000,135770000,2,136450000,136460000,"0,255,255",False,False
2,101220000,101230000,2,101590000,101600000,"0,255,255",False,False
2,162100000,162110000,2,162270000,162280000,"0,255,255",False,False
2,840000,850000,2,1540000,1550000,"0,255,255",False,False
2,176990000,177000000,2,178010000,178020000,"0,255,255",False,False
2,131130000,131140000,2,131870000,131880000,"0,255,255",False,False
2,225220000,225230000,2,225510000,225520000,"0,255,255",False,False
2,79250000,79275000,2,79425000,79450000,"0,255,255",False,False
2,102625000,102650000,2,102825000,102850000,"0,255,255",False,False
2,46700000,46725000,2,46825000,46850000,"0,255,255",False,False
2,28825000,28850000,2,28950000,28975000,"0,255,255",False,False
2,68950000,68975000,2,69125000,69150000,"0,255,255",False,False
2,113375000,113400000,2,113475000,113500000,"0,255,255",False,False
2,219900000,219925000,2,220000000,220025000,"0,255,255",False,False
2,65125000,65150000,2,65250000,65275000,"0,255,255",False,False
2,182600000,182625000,2,182750000,182775000,"0,255,255",False,False
2,70525000,70550000,2,70850000,70875000,"0,255,255",False,False
2,20625000,20650000,2,20825000,20850000,"0,255,255",False,False
2,70150000,70175000,2,70250000,70275000,"0,255,255",False,False
2,43050000,43075000,2,43700000,43725000,"0,255,255",False,False
2,74925000,74950000,2,75075000,75100000,"0,255,255",False,False
2,231950000,231975000,2,232300000,232325000,"0,255,255",False,False
2,43175000,43200000,2,43450000,43475000,"0,255,255",False,False
2,46225000,46250000,2,46675000,46700000,"0,255,255",False,False
2,201750000,201775000,2,202025000,202050000,"0,255,255",True,False
2,173025000,173050000,2,173300000,173325000,"0,255,255",False,False
2,26175000,26200000,2,26350000,26375000,"0,255,255",False,False
2,37625000,37650000,2,38050000,38075000,"0,255,255",False,False
2,64800000,64825000,2,65075000,65100000,"0,255,255",False,False
2,62200000,62225000,2,62625000,62650000,"0,255,255",False,False
2,20150000,20175000,2,20275000,20300000,"0,255,255",False,False
2,182150000,182175000,2,182300000,182325000,"0,255,255",False,False
2,235200000,235225000,2,235375000,235400000,"0,255,255",False,False
2,187725000,187750000,2,188300000,188325000,"0,255,255",False,False
2,85950000,85975000,2,86300000,86325000,"0,255,255",False,False
2,46850000,46875000,2,47100000,47125000,"0,255,255",False,False
2,45850000,45875000,2,46150000,46175000,"0,255,255",False,False
2,65475000,65500000,2,65775000,65800000,"0,255,255",False,False
2,208600000,208625000,2,208925000,208950000,"0,255,255",False,False
2,171175000,171200000,2,171650000,171675000,"0,255,255",False,False
2,223550000,223575000,2,223750000,223775000,"0,255,255",False,False
2,68525000,68550000,2,68650000,68675000,"0,255,255",False,False
2,10250000,10275000,2,10550000,10575000,"0,255,255",True,False
2,102625000,102650000,2,103050000,103075000,"0,255,255",False,False
2,43475000,43500000,2,43700000,43725000,"0,255,255",False,False
2,122275000,122300000,2,122450000,122475000,"0,255,255",False,False
2,173875000,173900000,2,174075000,174100000,"0,255,255",False,False
2,143850000,143875000,2,143975000,144000000,"0,255,255",False,False
2,102025000,102050000,2,102425000,102450000,"0,255,255",False,False
2,39275000,39300000,2,39450000,39475000,"0,255,255",False,False
2,38525000,38550000,2,38725000,38750000,"0,255,255",False,False
2,73200000,73225000,2,73375000,73400000,"0,255,255",False,False
2,69250000,69275000,2,69525000,69550000,"0,255,255",False,False
2,159750000,159775000,2,160025000,160050000,"0,255,255",False,False
2,43075000,43100000,2,43450000,43475000,"0,255,255",False,False
2,85275000,85300000,2,85500000,85525000,"0,255,255",False,False
2,218650000,218675000,2,218925000,218950000,"0,255,255",False,False
2,178025000,178050000,2,178250000,178275000,"0,255,255",False,False
2,48075000,48100000,2,48325000,48350000,"0,255,255",False,False
2,224850000,224875000,2,225125000,225150000,"0,255,255",False,False
2,127275000,127300000,2,127525000,127550000,"0,255,255",False,False
2,63900000,63925000,2,64075000,64100000,"0,255,255",False,False
2,175625000,175650000,2,175825000,175850000,"0,255,255",False,False
2,181975000,182000000,2,182325000,182350000,"0,255,255",False,False
2,237250000,237275000,2,237975000,238000000,"0,255,255",False,False
2,15775000,15800000,2,16675000,16700000,"0,255,255",False,False
2,24625000,24650000,2,25025000,25050000,"0,255,255",False,False
2,182425000,182450000,2,182550000,182575000,"0,255,255",False,False
2,158625000,158650000,2,158850000,158875000,"0,255,255",False,False
2,20850000,20875000,2,21175000,21200000,"0,255,255",False,False
2,84700000,84725000,2,85100000,85125000,"0,255,255",False,False
2,236675000,236700000,2,237075000,237100000,"0,255,255",False,False
2,223175000,223200000,2,223425000,223450000,"0,255,255",False,False
2,30375000,30400000,2,30925000,30950000,"0,255,255",False,False
2,171825000,171850000,2,172250000,172275000,"0,255,255",False,False
2,39600000,39625000,2,39925000,39950000,"0,255,255",False,False
2,121875000,121900000,2,122100000,122125000,"0,255,255",False,False
2,177000000,177025000,2,177300000,177325000,"0,255,255",False,False
2,204350000,204375000,2,204650000,204675000,"0,255,255",False,False
2,134850000,134875000,2,135150000,135175000,"0,255,255",False,False
2,187350000,187375000,2,187525000,187550000,"0,255,255",False,False
2,10975000,11000000,2,11250000,11275000,"0,255,255",False,False
2,138700000,138725000,2,139575000,139600000,"0,255,255",False,False
2,232750000,232775000,2,233175000,233200000,"0,255,255",False,False
2,192650000,192675000,2,193025000,193050000,"0,255,255",False,False
2,217550000,217575000,2,218025000,218050000,"0,255,255",False,False
2,235050000,235075000,2,235425000,235450000,"0,255,255",False,False
2,48075000,48100000,2,48625000,48650000,"0,255,255",False,False
2,16950000,16975000,2,17475000,17500000,"0,255,255",False,False
2,217550000,217575000,2,218375000,218400000,"0,255,255",False,False
2,171075000,171100000,2,171650000,171675000,"0,255,255",False,False
2,106725000,106750000,2,107175000,107200000,"0,255,255",False,False
2,152900000,152925000,2,153475000,153500000,"0,255,255",False,False
2,98400000,98425000,2,99000000,99025000,"0,255,255",False,False
2,172550000,172575000,2,173325000,173350000,"0,255,255",False,False
2,118950000,118975000,2,119600000,119625000,"0,255,255",False,False
2,30925000,30950000,2,31550000,31575000,"0,255,255",False,False
2,199175000,199200000,2,200325000,200350000,"0,255,255",False,False
2,100175000,100200000,2,100850000,100875000,"0,255,255",False,False
2,118575000,118600000,2,118750000,118775000,"0,255,255",False,False
2,183050000,183075000,2,183500000,183525000,"0,255,255",False,False
2,147825000,147850000,2,148650000,148675000,"0,255,255",False,False
2,21250000,21275000,2,21525000,21550000,"0,255,255",False,False
2,177525000,177550000,2,177975000,178000000,"0,255,255",False,False
2,165875000,165900000,2,166050000,166075000,"0,255,255",False,False
2,210200000,210225000,2,210425000,210450000,"0,255,255",False,False
2,18700000,18725000,2,20050000,20075000,"0,255,255",False,False
2,99250000,99275000,2,99675000,99700000,"0,255,255",False,False
2,191900000,191925000,2,192375000,192400000,"0,255,255",False,False
2,31075000,31100000,2,31550000,31575000,"0,255,255",False,False
2,152300000,152325000,2,153500000,153525000,"0,255,255",False,False
2,10200000,10225000,2,10800000,10825000,"0,255,255",False,False
2,7550000,7575000,2,8825000,8850000,"0,255,255",False,False
2,47650000,47675000,2,47975000,48000000,"0,255,255",False,False
2,196525000,196550000,2,196925000,196950000,"0,255,255",False,False
2,200550000,200575000,2,200800000,200825000,"0,255,255",False,False
2,217375000,217400000,2,218575000,218600000,"0,255,255",False,False
2,183625000,183650000,2,183825000,183850000,"0,255,255",False,False
2,237250000,237275000,2,237475000,237500000,"0,255,255",False,False
2,59525000,59550000,2,60775000,60800000,"0,255,255",False,False
2,42075000,42100000,2,42550000,42575000,"0,255,255",False,False
2,15775000,15800000,2,16900000,16925000,"0,255,255",False,False
2,196925000,196950000,2,197300000,197325000,"0,255,255",False,False
2,70550000,70575000,2,71150000,71175000,"0,255,255",False,False
2,166250000,166275000,2,166550000,166575000,"0,255,255",False,False
2,207550000,207575000,2,208325000,208350000,"0,255,255",False,False
2,134625000,134650000,2,135150000,135175000,"0,255,255",False,False
2,85150000,85175000,2,85525000,85550000,"0,255,255",False,False
2,174250000,174275000,2,175175000,175200000,"0,255,255",False,False
2,118775000,118800000,2,119600000,119625000,"0,255,255",False,False
2,57975000,58000000,2,60875000,60900000,"0,255,255",False,False
2,181925000,181950000,2,182550000,182575000,"0,255,255",False,False
2,139125000,139150000,2,139525000,139550000,"0,255,255",False,False
2,58975000,59000000,2,60775000,60800000,"0,255,255",False,False
2,236675000,236700000,2,237975000,238000000,"0,255,255",False,False
2,180975000,181000000,2,181900000,181925000,"0,255,255",False,False
2,72150000,72175000,2,72800000,72825000,"0,255,255",False,False
2,192425000,192450000,2,193025000,193050000,"0,255,255",False,False
2,227975000,228000000,2,228625000,228650000,"0,255,255",False,False
2,189375000,189400000,2,190275000,190300000,"0,255,255",False,False
2,150450000,150475000,2,152075000,152100000,"0,255,255",False,False
2,34300000,34325000,2,35625000,35650000,"0,255,255",False,False
2,167375000,167400000,2,168950000,168975000,"0,255,255",False,False
2,18725000,18750000,2,19550000,19575000,"0,255,255",False,False
2,162425000,162450000,2,163150000,163175000,"0,255,255",False,False
2,156225000,156250000,2,157900000,157925000,"0,255,255",False,False
2,187350000,187375000,2,188300000,188325000,"0,255,255",False,False
2,214125000,214150000,2,216775000,216800000,"0,255,255",True,False
2,213000000,213025000,2,213400000,213425000,"0,255,255",False,False
2,137175000,137200000,2,138575000,138600000,"0,255,255",False,False
2,150425000,150450000,2,152300000,152325000,"0,255,255",False,False
2,172950000,172975000,2,176975000,177000000,"0,255,255",True,False
2,13175000,13200000,2,15700000,15725000,"0,255,255",False,False
2,209200000,209225000,2,217000000,217025000,"0,255,255",False,False
2,105450000,105475000,2,119600000,119625000,"0,255,255",False,False
2,176550000,176575000,2,176925000,176950000,"0,255,255",False,False
2,172950000,172975000,2,175175000,175200000,"0,255,255",True,False
2,41625000,41650000,2,42000000,42025000,"0,255,255",False,False
2,197650000,197675000,2,198250000,198275000,"0,255,255",False,False
2,71750000,71775000,2,72350000,72375000,"0,255,255",False,False
2,128925000,128950000,2,130675000,130700000,"0,255,255",False,False
2,182375000,182400000,2,182775000,182800000,"0,255,255",False,False
2,200825000,200850000,2,201550000,201575000,"0,255,255",False,False
2,205175000,205200000,2,205550000,205575000,"0,255,255",False,False
2,97625000,97650000,2,97750000,97775000,"0,255,255",False,False
2,178175000,178200000,2,178600000,178625000,"0,255,255",False,False
2,15775000,15800000,2,16775000,16800000,"0,255,255",False,False
2,178975000,179000000,2,179275000,179300000,"0,255,255",False,False
2,221550000,221575000,2,222425000,222450000,"0,255,255",False,False
2,217550000,217575000,2,218575000,218600000,"0,255,255",False,False
2,164025000,164050000,2,165325000,165350000,"0,255,255",False,False
2,135225000,135250000,2,135650000,135675000,"0,255,255",False,False
2,38525000,38550000,2,38950000,38975000,"0,255,255",False,False
2,240675000,240700000,2,240800000,240825000,"0,255,255",False,False
2,113375000,113400000,2,113700000,113725000,"0,255,255",False,False
2,172550000,172575000,2,172950000,172975000,"0,255,255",False,True
2,17900000,17925000,2,18000000,18025000,"0,255,255",False,False
2,68700000,68725000,2,69150000,69175000,"0,255,255",False,False
2,46225000,46250000,2,46875000,46900000,"0,255,255",False,False
2,9950000,9975000,2,10175000,10200000,"0,255,255",False,False
2,217075000,217100000,2,217250000,217275000,"0,255,255",False,False
2,64275000,64300000,2,64550000,64575000,"0,255,255",False,False
2,158875000,158900000,2,159600000,159625000,"0,255,255",False,False
2,202700000,202725000,2,203025000,203050000,"0,255,255",False,False
2,176225000,176250000,2,176925000,176950000,"0,255,255",False,False
2,85875000,85900000,2,86025000,86050000,"0,255,255",False,False
2,70125000,70150000,2,70350000,70375000,"0,255,255",True,False
2,218650000,218675000,2,218850000,218875000,"0,255,255",False,False
2,196925000,196950000,2,197125000,197150000,"0,255,255",False,False
2,231675000,231700000,2,231850000,231875000,"0,255,255",False,False
3,141170000,141180000,3,141270000,141280000,"0,255,255",False,False
3,187030000,187040000,3,187390000,187400000,"0,255,255",False,False
3,97510000,97520000,3,97730000,97740000,"0,255,255",False,False
3,45550000,45560000,3,45700000,45710000,"0,255,255",False,False
3,39230000,39240000,3,39320000,39330000,"0,255,255",False,False
3,56730000,56740000,3,57020000,57030000,"0,255,255",False,False
3,134020000,134030000,3,134190000,134200000,"0,255,255",False,False
3,182900000,182910000,3,183100000,183110000,"0,255,255",False,False
3,195800000,195810000,3,195910000,195920000,"0,255,255",True,False
3,52030000,52040000,3,52170000,52180000,"0,255,255",False,False
3,128140000,128150000,3,128200000,128210000,"0,255,255",False,False
3,185700000,185710000,3,185950000,185960000,"0,255,255",False,False
3,14300000,14310000,3,14500000,14510000,"0,255,255",False,False
3,9010000,9020000,3,9340000,9350000,"0,255,255",False,False
3,13540000,13550000,3,13680000,13690000,"0,255,255",False,False
3,9390000,9400000,3,9460000,9470000,"0,255,255",False,False
3,14240000,14250000,3,14500000,14510000,"0,255,255",False,False
3,182840000,182850000,3,183100000,183110000,"0,255,255",False,False
3,124480000,124490000,3,124610000,124620000,"0,255,255",False,False
3,14720000,14730000,3,14820000,14830000,"0,255,255",False,False
3,11420000,11430000,3,11690000,11700000,"0,255,255",False,False
3,16330000,16340000,3,16580000,16590000,"0,255,255",False,False
3,112040000,112050000,3,112230000,112240000,"0,255,255",False,False
3,172200000,172210000,3,172310000,172320000,"0,255,255",False,False
3,45080000,45090000,3,45250000,45260000,"0,255,255",False,False
3,14710000,14720000,3,14970000,14980000,"0,255,255",False,False
3,58170000,58180000,3,58280000,58290000,"0,255,255",False,False
3,46750000,46760000,3,46930000,46940000,"0,255,255",False,False
3,138410000,138420000,3,138640000,138650000,"0,255,255",False,False
3,167760000,167770000,3,167870000,167880000,"0,255,255",False,False
3,158370000,158380000,3,158510000,158520000,"0,255,255",False,False
3,11420000,11430000,3,11840000,11850000,"0,255,255",False,False
3,187450000,187460000,3,188670000,188680000,"0,255,255",False,False
3,189680000,189690000,3,189920000,189930000,"0,255,255",False,False
3,185690000,185700000,3,186260000,186270000,"0,255,255",False,False
3,78700000,78710000,3,79070000,79080000,"0,255,255",False,False
3,12170000,12180000,3,12520000,12530000,"0,255,255",False,False
3,40230000,40240000,3,40350000,40360000,"0,255,255",False,False
3,27750000,27760000,3,28370000,28380000,"0,255,255",False,False
3,187450000,187460000,3,188850000,188860000,"0,255,255",False,False
3,97750000,97760000,3,98040000,98050000,"0,255,255",False,False
3,124290000,124300000,3,124400000,124410000,"0,255,255",False,False
3,44575000,44600000,3,44950000,44975000,"0,255,255",False,False
3,45800000,45825000,3,45950000,45975000,"0,255,255",False,False
3,32200000,32225000,3,32375000,32400000,"0,255,255",False,False
3,4750000,4775000,3,5075000,5100000,"0,255,255",False,False
3,128150000,128175000,3,128300000,128325000,"0,255,255",False,False
3,184100000,184125000,3,184225000,184250000,"0,255,255",False,False
3,15300000,15325000,3,15400000,15425000,"0,255,255",False,False
3,50450000,50475000,3,50575000,50600000,"0,255,255",False,False
3,184300000,184325000,3,184475000,184500000,"0,255,255",False,False
3,193500000,193525000,3,193825000,193850000,"0,255,255",False,False
3,183175000,183200000,3,183475000,183500000,"0,255,255",False,False
3,37875000,37900000,3,38000000,38025000,"0,255,255",False,False
3,148825000,148850000,3,148975000,149000000,"0,255,255",False,False
3,130475000,130500000,3,130600000,130625000,"0,255,255",False,False
3,15450000,15475000,3,15575000,15600000,"0,255,255",False,False
3,132250000,132275000,3,132350000,132375000,"0,255,255",False,False
3,185950000,185975000,3,186250000,186275000,"0,255,255",False,False
3,48300000,48325000,3,48475000,48500000,"0,255,255",False,False
3,131950000,131975000,3,132050000,132075000,"0,255,255",False,False
3,69350000,69375000,3,69450000,69475000,"0,255,255",False,False
3,14825000,14850000,3,14950000,14975000,"0,255,255",False,False
3,193500000,193525000,3,194000000,194025000,"0,255,255",False,False
3,56725000,56750000,3,56825000,56850000,"0,255,255",False,False
3,176925000,176950000,3,177050000,177075000,"0,255,255",False,False
3,32400000,32425000,3,32500000,32525000,"0,255,255",False,False
3,33675000,33700000,3,33800000,33825000,"0,255,255",False,False
3,49575000,49600000,3,49675000,49700000,"0,255,255",False,False
3,194975000,195000000,3,195250000,195275000,"0,255,255",True,False
3,32975000,33000000,3,33100000,33125000,"0,255,255",False,False
3,72975000,73000000,3,73100000,73125000,"0,255,255",False,False
3,101525000,101550000,3,101925000,101950000,"0,255,255",False,False
3,4375000,4400000,3,4650000,4675000,"0,255,255",False,False
3,124700000,124725000,3,125125000,125150000,"0,255,255",False,False
3,25650000,25675000,3,25775000,25800000,"0,255,255",False,False
3,45975000,46000000,3,46100000,46125000,"0,255,255",False,False
3,32775000,32800000,3,32950000,32975000,"0,255,255",False,False
3,111425000,111450000,3,111675000,111700000,"0,255,255",False,False
3,132200000,132225000,3,132400000,132425000,"0,255,255",False,False
3,41950000,41975000,3,42125000,42150000,"0,255,255",False,False
3,111825000,111850000,3,112000000,112025000,"0,255,255",False,False
3,32550000,32575000,3,32700000,32725000,"0,255,255",False,False
3,193850000,193875000,3,194025000,194050000,"0,255,255",True,False
3,178725000,178750000,3,179025000,179050000,"0,255,255",False,False
3,8350000,8375000,3,8450000,8475000,"0,255,255",False,False
3,52875000,52900000,3,53075000,53100000,"0,255,255",False,False
3,42275000,42300000,3,42475000,42500000,"0,255,255",False,False
3,167925000,167950000,3,168550000,168575000,"0,255,255",False,False
3,128675000,128700000,3,128950000,128975000,"0,255,255",False,False
3,127800000,127825000,3,128300000,128325000,"0,255,255",False,False
3,106975000,107000000,3,107125000,107150000,"0,255,255",False,False
3,185400000,185425000,3,185625000,185650000,"0,255,255",False,False
3,168225000,168250000,3,168325000,168350000,"0,255,255",False,False
3,99775000,99800000,3,99950000,99975000,"0,255,255",False,False
3,186550000,186575000,3,186875000,186900000,"0,255,255",False,False
3,168850000,168875000,3,169375000,169400000,"0,255,255",False,False
3,45075000,45100000,3,45525000,45550000,"0,255,255",False,False
3,155075000,155100000,3,155400000,155425000,"0,255,255",False,False
3,13700000,13725000,3,13900000,13925000,"0,255,255",False,False
3,111825000,111850000,3,112225000,112250000,"0,255,255",False,False
3,194400000,194425000,3,194975000,195000000,"0,255,255",False,True
3,50650000,50675000,3,51400000,51425000,"0,255,255",False,False
3,130450000,130475000,3,130700000,130725000,"0,255,255",False,False
3,156900000,156925000,3,157175000,157200000,"0,255,255",False,False
3,141300000,141325000,3,141625000,141650000,"0,255,255",False,False
3,133650000,133675000,3,133900000,133925000,"0,255,255",False,False
3,47850000,47875000,3,48175000,48200000,"0,255,255",False,False
3,184575000,184600000,3,184875000,184900000,"0,255,255",False,False
3,184075000,184100000,3,184475000,184500000,"0,255,255",True,False
3,69200000,69225000,3,69450000,69475000,"0,255,255",False,False
3,114925000,114950000,3,115400000,115425000,"0,255,255",False,False
3,160975000,161000000,3,161125000,161150000,"0,255,255",False,False
3,183600000,183625000,3,183950000,183975000,"0,255,255",True,False
3,125850000,125875000,3,126100000,126125000,"0,255,255",False,False
3,194050000,194075000,3,194300000,194325000,"0,255,255",False,False
3,155850000,155875000,3,156225000,156250000,"0,255,255",False,False
3,129650000,129675000,3,129800000,129825000,"0,255,255",False,False
3,190600000,190625000,3,190750000,190775000,"0,255,255",False,False
3,195325000,195350000,3,195425000,195450000,"0,255,255",False,False
3,159750000,159775000,3,160050000,160075000,"0,255,255",False,False
3,42275000,42300000,3,42575000,42600000,"0,255,255",False,False
3,142300000,142325000,3,142700000,142725000,"0,255,255",False,False
3,138175000,138200000,3,138625000,138650000,"0,255,255",False,False
3,149925000,149950000,3,150200000,150225000,"0,255,255",False,False
3,151150000,151175000,3,151625000,151650000,"0,255,255",False,False
3,31250000,31275000,3,31500000,31525000,"0,255,255",False,False
3,132450000,132475000,3,133100000,133125000,"0,255,255",False,False
3,15250000,15275000,3,15600000,15625000,"0,255,255",False,False
3,182850000,182875000,3,183475000,183500000,"0,255,255",False,False
3,16625000,16650000,3,17250000,17275000,"0,255,255",False,False
3,114925000,114950000,3,115525000,115550000,"0,255,255",False,False
3,191900000,191925000,3,192150000,192175000,"0,255,255",False,False
3,136100000,136125000,3,136725000,136750000,"0,255,255",False,False
3,129200000,129225000,3,129650000,129675000,"0,255,255",False,False
3,138825000,138850000,3,139000000,139025000,"0,255,255",False,False
3,132400000,132425000,3,133350000,133375000,"0,255,255",False,False
3,49750000,49775000,3,50100000,50125000,"0,255,255",True,False
3,135775000,135800000,3,136725000,136750000,"0,255,255",False,False
3,193375000,193400000,3,194025000,194050000,"0,255,255",False,False
3,13525000,13550000,3,13900000,13925000,"0,255,255",False,False
3,136250000,136275000,3,136725000,136750000,"0,255,255",False,False
3,69475000,69500000,3,69700000,69725000,"0,255,255",False,False
3,70575000,70600000,3,71700000,71725000,"0,255,255",False,False
3,64000000,64025000,3,64450000,64475000,"0,255,255",False,False
3,45075000,45100000,3,45700000,45725000,"0,255,255",False,False
3,181400000,181425000,3,182375000,182400000,"0,255,255",False,False
3,15850000,15875000,3,16275000,16300000,"0,255,255",False,False
3,170875000,170900000,3,171275000,171300000,"0,255,255",False,False
3,155850000,155875000,3,156800000,156825000,"0,255,255",False,False
3,188975000,189000000,3,189650000,189675000,"0,255,255",False,False
3,105375000,105400000,3,106325000,106350000,"0,255,255",False,False
3,67425000,67450000,3,67825000,67850000,"0,255,255",False,False
3,3200000,3225000,3,4325000,4350000,"0,255,255",False,False
3,73150000,73175000,3,73525000,73550000,"0,255,255",False,False
3,32775000,32800000,3,33125000,33150000,"0,255,255",False,False
3,19100000,19125000,3,19900000,19925000,"0,255,255",False,False
3,120275000,120300000,3,120500000,120525000,"0,255,255",False,False
3,158250000,158275000,3,158500000,158525000,"0,255,255",False,False
3,9000000,9025000,3,9450000,9475000,"0,255,255",False,False
3,13925000,13950000,3,14500000,14525000,"0,255,255",False,False
3,138650000,138675000,3,139050000,139075000,"0,255,255",False,False
3,101950000,101975000,3,102250000,102275000,"0,255,255",False,False
3,40375000,40400000,3,41900000,41925000,"0,255,255",False,False
3,101525000,101550000,3,102250000,102275000,"0,255,255",False,False
3,24025000,24050000,3,24700000,24725000,"0,255,255",False,False
3,154050000,154075000,3,155025000,155050000,"0,255,255",False,False
3,67150000,67175000,3,68925000,68950000,"0,255,255",False,False
3,168575000,168600000,3,169450000,169475000,"0,255,255",False,False
3,30800000,30825000,3,31800000,31825000,"0,255,255",False,False
3,152725000,152750000,3,153950000,153975000,"0,255,255",False,False
3,62175000,62200000,3,62525000,62550000,"0,255,255",False,False
3,192525000,192550000,3,193275000,193300000,"0,255,255",False,False
3,67425000,67450000,3,68925000,68950000,"0,255,255",False,False
3,98525000,98550000,3,99450000,99475000,"0,255,255",False,False
3,27175000,27200000,3,27700000,27725000,"0,255,255",False,False
3,132200000,132225000,3,133325000,133350000,"0,255,255",False,False
3,64500000,64525000,3,65650000,65675000,"0,255,255",False,False
3,6250000,6275000,3,6850000,6875000,"0,255,255",False,False
3,63325000,63350000,3,63800000,63825000,"0,255,255",False,False
3,133525000,133550000,3,134175000,134200000,"0,255,255",False,False
3,134300000,134325000,3,135600000,135625000,"0,255,255",False,False
3,33925000,33950000,3,36725000,36750000,"0,255,255",False,False
3,100450000,100475000,3,101375000,101400000,"0,255,255",False,False
3,63975000,64000000,3,69075000,69100000,"0,255,255",False,False
3,75450000,75475000,3,129800000,129825000,"0,255,255",False,False
3,134500000,134525000,3,135200000,135225000,"0,255,255",False,False
3,172550000,172575000,3,172750000,172775000,"0,255,255",False,False
3,133525000,133550000,3,133925000,133950000,"0,255,255",False,False
3,176750000,176775000,3,178025000,178050000,"0,255,255",False,False
3,27350000,27375000,3,27700000,27725000,"0,255,255",False,False
3,106950000,106975000,3,107450000,107475000,"0,255,255",False,False
3,118600000,118625000,3,118800000,118825000,"0,255,255",False,False
3,24300000,24325000,3,24700000,24725000,"0,255,255",False,False
3,148825000,148850000,3,149175000,149200000,"0,255,255",False,False
3,38550000,38575000,3,39050000,39075000,"0,255,255",False,False
3,160425000,160450000,3,160625000,160650000,"0,255,255",False,False
3,40625000,40650000,3,41900000,41925000,"0,255,255",False,False
